start_hour,start_month,start_weekday,duration_minutes,Distance(mi),Temperature(F),Visibility(mi),Amenity,Bump,Crossing,Junction,Railway,Stop,Traffic_Signal,Severity
17,9,2,45.0,0.0,73.4,10.0,0,0,0,0,0,0,1,2
12,9,6,45.0,0.0,68.0,6.0,0,0,0,0,0,0,0,3
22,10,4,27.866666666666667,0.01,60.8,10.0,0,0,0,0,1,0,0,3
1,1,2,59.46666666666667,0.01,,,0,0,0,0,0,0,0,2
9,11,6,44.71666666666667,0.01,63.0,9.0,0,0,0,0,0,0,0,3
5,1,4,26.85,0.01,46.4,5.0,0,0,0,0,0,0,0,2
12,11,3,29.766666666666666,0.01,73.0,10.0,0,0,0,0,0,0,0,3
13,7,4,45.0,0.0,78.1,10.0,0,0,0,0,0,0,0,2
9,4,3,30.0,0.01,55.9,10.0,0,0,0,0,0,0,0,2
21,10,6,29.7,0.01,59.0,10.0,0,0,0,0,0,0,0,2
9,8,3,37.05,0.0,90.0,10.0,0,0,0,0,0,0,0,2
15,3,1,45.0,0.0,61.0,10.0,0,0,0,0,0,0,0,3
11,11,4,29.6,0.01,44.6,10.0,0,0,0,0,0,0,0,3
9,1,2,29.6,0.01,50.0,7.0,0,0,0,0,0,0,0,2
12,4,1,60.0,0.0,73.0,10.0,0,0,0,0,0,1,0,2
3,9,1,44.53333333333333,0.0,73.0,10.0,0,0,0,0,0,0,1,2
18,8,3,30.0,0.0,73.9,10.0,0,0,0,1,0,0,0,2
12,8,0,45.0,0.0,84.2,10.0,0,0,0,0,0,0,0,3
7,11,2,45.38333333333333,0.01,46.0,10.0,0,0,0,1,0,0,0,2
21,6,3,45.0,0.0,64.0,10.0,0,0,0,0,0,0,0,3
9,4,1,60.0,0.01,68.0,10.0,0,0,0,0,0,0,0,2
9,1,0,36.43333333333333,0.01,54.0,6.0,0,0,0,0,0,0,0,3
17,8,0,45.0,0.0,66.0,10.0,0,0,0,0,0,0,0,3
2,10,3,44.666666666666664,0.01,59.0,10.0,0,0,0,1,0,0,0,3
9,10,3,29.683333333333334,0.01,59.0,8.0,0,0,0,0,0,0,0,2
23,6,2,30.0,0.0,70.0,10.0,0,0,0,0,0,0,0,2
20,10,4,60.0,0.01,77.0,10.0,0,0,0,0,0,0,0,3
21,12,6,29.533333333333335,0.01,44.1,10.0,1,0,1,0,0,0,1,2
18,11,4,44.36666666666667,0.01,68.0,10.0,0,0,0,0,0,0,0,3
21,11,5,29.65,0.01,78.8,10.0,0,0,0,0,0,0,0,3
4,12,5,29.633333333333333,0.01,45.0,10.0,0,0,0,0,0,0,0,3
20,11,4,44.6,0.01,55.0,10.0,0,0,0,0,0,0,0,2
7,4,3,60.0,0.01,44.6,10.0,0,0,0,0,0,0,0,2
18,12,4,29.733333333333334,0.0,39.2,0.2,0,0,0,0,0,0,0,2
14,12,3,29.416666666666668,0.01,59.0,1.0,0,0,0,0,0,0,0,3
15,12,3,44.7,0.01,60.1,10.0,0,0,0,1,0,0,0,3
17,6,4,45.0,0.0,69.1,7.0,0,0,0,0,0,0,1,2
19,11,6,29.566666666666666,0.01,57.0,10.0,0,0,0,0,0,0,0,2
21,11,1,29.816666666666666,0.01,53.1,10.0,0,0,0,0,0,0,0,2
11,11,2,35.13333333333333,0.01,68.0,6.0,0,0,0,0,0,0,0,3
8,1,1,43.13333333333333,0.01,44.1,6.0,0,0,0,0,0,0,0,3
16,11,2,44.61666666666667,0.01,63.0,10.0,0,0,0,0,0,0,0,2
15,12,1,44.6,0.01,64.4,10.0,0,0,0,0,0,0,0,3
17,1,3,44.65,0.01,61.0,10.0,0,0,0,0,0,0,0,3
8,7,1,30.0,0.0,68.0,10.0,0,0,1,0,0,0,0,3
2,10,5,59.266666666666666,0.01,57.2,10.0,0,0,0,0,0,0,0,2
10,2,2,30.0,0.01,32.0,4.0,0,0,0,0,0,0,0,2
19,5,1,60.0,0.01,59.0,10.0,0,0,0,0,0,0,0,2
21,11,0,44.6,0.01,54.0,8.0,0,0,0,0,0,0,0,2
2,1,3,44.68333333333333,0.01,53.1,10.0,0,0,0,0,0,1,0,3
17,8,0,45.0,0.0,96.0,10.0,0,0,0,0,0,0,0,3
20,10,0,44.666666666666664,0.01,66.0,10.0,0,0,0,1,0,0,0,3
19,1,2,30.0,0.01,53.1,6.0,0,0,0,0,0,0,0,3
7,1,3,29.533333333333335,0.01,52.0,10.0,0,0,0,0,0,0,0,3
11,11,2,29.483333333333334,0.01,59.0,10.0,0,0,0,0,0,0,0,3
20,12,2,44.6,0.01,59.0,10.0,0,0,0,0,0,0,0,2
14,3,0,30.0,0.01,60.1,10.0,0,0,0,0,0,0,0,2
21,4,4,45.0,0.01,57.0,10.0,0,0,0,0,0,0,0,3
13,11,2,44.71666666666667,0.01,93.9,10.0,0,0,0,1,0,0,0,3
20,11,2,44.766666666666666,0.0,69.1,10.0,0,0,0,0,0,0,0,2
10,6,5,210.0,0.0,78.1,8.0,0,0,0,0,0,0,0,2
8,5,5,258.3,0.01,59.0,10.0,0,0,0,1,0,0,0,3
7,11,0,38.11666666666667,0.01,59.0,10.0,0,0,0,1,0,0,0,3
15,7,0,30.0,0.0,98.8,10.0,0,0,0,1,0,0,0,3
12,7,1,42.36666666666667,0.0,90.0,10.0,0,0,0,0,0,0,0,2
10,8,4,37.38333333333333,0.0,75.2,6.0,0,0,0,1,0,0,0,3
19,1,4,44.71666666666667,0.01,57.2,10.0,0,0,0,0,0,0,0,3
19,1,3,29.666666666666668,0.01,57.0,10.0,0,0,0,0,0,0,0,3
5,2,3,30.0,0.01,14.0,9.0,0,0,0,0,0,0,0,3
22,9,2,45.0,0.0,66.0,10.0,0,0,0,0,0,0,0,2
23,7,2,45.85,0.0,71.1,10.0,0,0,0,0,0,0,0,3
23,10,3,44.68333333333333,0.0,67.1,10.0,0,0,0,0,0,0,0,3
18,6,3,60.0,0.0,71.1,10.0,0,0,0,1,0,0,0,3
14,9,6,45.0,0.0,73.0,10.0,0,0,0,0,0,0,0,2
7,8,3,37.06666666666667,0.0,68.0,7.0,0,0,0,0,0,0,0,3
16,1,2,29.383333333333333,0.01,60.1,10.0,0,0,0,0,0,0,0,3
18,9,4,37.78333333333333,0.0,80.1,10.0,0,0,0,0,0,0,0,3
18,7,4,45.0,0.0,91.9,10.0,0,0,0,0,0,0,0,2
19,11,3,44.61666666666667,0.01,60.1,10.0,0,0,0,0,0,0,0,2
8,1,3,44.63333333333333,0.01,37.9,10.0,0,0,0,0,0,0,0,3
20,4,2,46.7,0.01,54.0,10.0,0,0,0,0,0,0,0,2
10,1,4,68.58333333333333,2.63,,,0,0,0,0,0,0,0,2
15,11,2,29.516666666666666,0.01,59.0,10.0,0,0,0,1,0,0,0,3
17,8,2,45.0,0.0,87.1,10.0,0,0,0,0,0,0,0,2
12,8,3,45.0,0.0,93.2,10.0,0,0,0,0,0,0,0,2
22,1,0,29.783333333333335,0.01,46.0,10.0,0,0,0,1,0,0,0,2
23,9,4,30.0,0.0,69.1,10.0,0,0,0,1,0,0,0,3
5,4,5,45.0,0.0,57.9,10.0,0,0,0,0,0,0,0,3
8,6,5,30.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
19,9,3,30.0,0.0,82.4,10.0,0,0,0,0,0,0,0,2
17,9,6,30.0,0.0,91.4,10.0,0,0,0,0,0,0,0,2
17,5,5,75.0,0.01,88.0,10.0,0,0,0,0,0,0,0,2
20,7,4,45.0,0.0,77.0,10.0,0,0,0,0,0,0,0,2
13,1,2,75.0,0.01,57.0,10.0,1,0,0,0,0,0,0,2
18,3,1,45.0,0.0,62.1,10.0,0,0,0,0,0,0,0,2
12,10,4,34.78333333333333,0.01,66.2,5.0,0,0,0,0,0,0,0,3
21,4,3,46.21666666666667,0.01,62.6,10.0,0,0,0,0,0,1,0,2
21,9,0,45.0,0.0,68.0,10.0,0,0,0,0,0,0,0,3
13,6,3,45.0,0.0,86.0,10.0,0,0,1,0,0,0,1,2
18,3,4,45.0,0.01,66.9,10.0,0,0,0,0,0,0,0,3
21,12,1,29.766666666666666,0.01,37.4,10.0,0,0,0,0,0,0,0,2
20,12,0,44.65,0.01,62.1,10.0,0,0,0,0,0,0,0,2
13,12,1,29.75,0.01,52.0,10.0,0,0,1,0,0,0,1,2
13,8,0,45.0,0.0,75.0,10.0,0,0,0,0,0,0,0,3
18,11,4,29.816666666666666,0.01,53.6,10.0,0,0,0,0,0,0,0,2
16,11,2,44.483333333333334,0.01,62.0,10.0,0,0,0,0,0,0,0,3
11,1,5,29.783333333333335,0.01,41.0,5.0,0,0,0,0,0,0,0,2
12,9,5,45.0,0.0,92.3,10.0,0,0,0,0,0,0,0,2
20,7,3,45.0,0.0,82.4,10.0,0,0,0,0,0,0,0,3
7,4,2,60.0,0.0,55.4,10.0,0,0,0,0,0,0,0,3
9,10,5,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,2
20,4,1,75.0,0.01,60.1,10.0,0,0,0,0,0,0,0,3
9,10,0,37.88333333333333,0.01,60.8,10.0,0,0,0,0,0,0,0,3
13,9,3,45.0,0.0,75.0,10.0,0,0,0,0,0,0,0,3
19,10,1,44.516666666666666,0.01,68.0,10.0,0,0,0,0,0,0,0,3
4,1,3,44.733333333333334,0.01,54.0,2.5,0,0,0,0,0,0,0,3
18,10,3,44.8,0.01,93.2,10.0,0,0,1,0,0,0,1,2
20,5,4,45.0,0.0,66.2,10.0,0,0,0,0,0,0,0,2
15,11,4,29.716666666666665,0.01,70.0,9.0,0,0,0,1,0,0,0,3
9,12,1,29.45,0.01,57.0,3.0,0,0,0,0,0,0,0,2
12,8,3,45.0,0.0,64.0,10.0,0,0,0,0,0,0,0,2
9,10,1,29.483333333333334,0.0,61.0,10.0,0,0,0,0,0,0,0,2
10,12,1,36.68333333333333,0.01,46.4,10.0,0,0,0,0,0,0,1,2
22,8,2,30.0,0.0,86.0,10.0,0,0,0,0,0,0,0,2
17,1,1,44.56666666666667,0.01,64.9,10.0,0,0,0,0,0,0,0,3
20,7,2,60.0,0.0,80.6,10.0,0,0,0,0,0,0,0,3
17,12,4,29.85,0.01,63.0,8.0,0,0,0,0,0,0,0,2
9,3,1,59.35,0.0,55.9,10.0,0,0,0,0,0,0,0,2
15,10,2,29.616666666666667,0.01,82.4,10.0,0,0,0,0,0,0,0,3
19,10,1,29.5,0.01,63.0,10.0,0,0,0,0,0,0,0,2
23,4,2,30.0,0.01,55.9,10.0,0,0,0,0,0,0,0,2
9,8,1,34.983333333333334,0.0,73.9,8.0,0,0,0,1,0,0,0,2
0,7,1,30.0,0.0,55.4,10.0,0,0,0,0,0,0,0,2
16,11,1,44.65,0.01,62.1,10.0,0,0,0,0,0,0,0,3
14,8,1,30.0,0.0,82.9,10.0,0,0,0,0,0,0,0,2
10,4,1,30.0,0.0,77.0,10.0,0,0,0,0,0,0,0,3
20,12,2,29.6,0.01,58.0,5.0,0,0,0,0,0,0,0,3
19,8,3,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
12,1,1,29.516666666666666,0.01,50.0,10.0,0,0,0,0,0,0,1,2
11,11,3,29.6,0.01,64.9,10.0,0,0,0,0,0,0,0,3
15,8,1,75.0,0.0,93.2,8.0,0,0,0,0,0,0,0,2
1,3,6,30.0,0.01,59.0,8.0,0,0,0,1,0,0,0,3
5,7,0,30.0,0.0,64.9,10.0,0,0,0,0,0,0,0,3
22,7,4,30.0,0.0,72.0,10.0,0,0,0,0,0,0,0,2
13,6,6,125.26666666666667,0.0,97.0,10.0,0,0,1,0,0,1,0,2
10,7,3,30.0,0.0,,,1,0,0,0,0,0,0,2
21,10,4,44.56666666666667,0.0,68.0,10.0,0,0,0,0,0,0,0,2
20,6,1,45.0,0.0,78.1,10.0,0,0,0,0,0,0,0,2
10,12,1,29.6,0.01,44.6,10.0,0,0,0,0,0,0,1,2
10,8,3,42.416666666666664,0.0,80.6,10.0,0,0,0,0,0,0,0,3
14,4,0,30.0,0.01,66.9,10.0,0,0,0,1,0,0,0,3
15,11,1,29.716666666666665,0.01,61.0,10.0,0,0,0,0,0,0,0,3
10,11,3,37.516666666666666,0.01,,10.0,0,0,0,0,0,0,0,3
0,9,3,44.28333333333333,0.0,68.0,10.0,0,0,0,0,0,0,1,3
2,9,3,45.0,0.0,66.9,10.0,0,0,0,0,0,0,0,3
19,7,4,45.5,0.0,82.4,10.0,0,0,0,1,0,0,0,3
3,8,4,30.0,0.0,64.9,10.0,0,0,0,0,0,0,0,2
17,12,1,44.68333333333333,0.01,63.0,10.0,0,0,0,0,0,0,0,2
20,9,0,30.0,0.0,61.0,10.0,0,0,0,0,0,0,0,2
15,7,1,61.5,0.0,82.9,10.0,0,0,0,0,0,0,0,2
8,6,6,297.8833333333333,0.0,63.0,8.0,0,0,0,0,0,1,0,3
18,5,3,75.0,0.01,63.0,10.0,0,0,0,0,0,0,0,2
19,9,2,45.0,0.0,73.0,10.0,0,0,1,0,0,0,1,2
21,8,2,45.0,0.0,69.1,10.0,0,0,0,0,0,0,0,3
6,8,5,60.0,0.0,66.2,10.0,0,0,0,0,0,0,1,2
8,11,5,44.68333333333333,0.01,62.1,10.0,0,0,0,0,0,0,0,3
13,8,2,60.0,0.0,87.8,8.0,0,0,0,0,0,0,0,2
11,5,2,30.0,0.01,68.0,10.0,0,0,0,0,0,0,0,2
16,11,5,44.7,0.01,,7.0,0,0,0,0,0,0,0,3
23,12,6,29.05,0.01,52.0,7.0,0,0,0,0,0,0,0,2
21,7,0,61.35,0.0,77.0,10.0,0,0,0,0,0,0,0,2
12,11,1,29.733333333333334,0.01,66.2,10.0,0,0,0,0,0,0,0,3
14,10,2,29.55,0.01,75.0,10.0,0,0,0,1,0,0,0,3
9,8,3,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
17,11,0,29.733333333333334,0.01,57.0,10.0,0,0,0,0,0,0,0,3
13,10,5,29.05,0.0,68.0,10.0,0,0,0,0,0,0,0,2
12,7,3,37.53333333333333,0.0,82.9,10.0,0,0,0,0,0,0,0,2
21,12,6,44.583333333333336,0.01,48.0,10.0,0,0,0,0,0,0,0,3
20,6,2,45.0,0.0,69.8,10.0,0,0,0,0,0,0,0,2
15,7,2,75.0,0.0,89.1,10.0,0,0,1,0,1,1,0,2
4,9,6,30.0,0.0,,,0,0,0,0,0,0,0,3
20,9,2,45.0,0.0,70.5,10.0,0,0,0,0,0,0,0,2
13,9,4,45.0,0.0,81.0,10.0,0,0,0,0,0,0,0,2
20,3,3,45.0,0.01,53.6,10.0,0,0,0,0,0,0,0,2
0,3,1,30.0,0.01,43.0,10.0,0,0,0,1,0,0,0,2
16,11,1,29.733333333333334,0.01,64.0,10.0,0,0,0,0,0,0,0,2
12,10,3,40.85,0.01,93.9,10.0,0,0,0,0,0,0,0,2
10,11,0,29.133333333333333,0.01,70.0,10.0,0,0,0,1,0,0,0,2
19,9,3,45.0,0.0,64.4,10.0,0,0,1,0,0,0,1,2
20,12,1,44.63333333333333,0.01,70.2,10.0,0,0,0,0,0,0,0,3
4,11,6,29.65,0.01,52.0,10.0,0,0,0,0,0,0,0,2
12,9,4,29.733333333333334,0.0,70.0,10.0,0,0,0,0,0,0,0,3
11,12,6,44.71666666666667,0.01,46.4,4.0,0,0,0,0,0,0,1,2
22,9,3,43.68333333333333,0.0,72.0,10.0,0,0,0,0,0,0,0,2
17,11,2,44.016666666666666,0.01,60.1,10.0,0,0,0,0,0,0,0,3
10,6,0,30.0,0.0,72.0,10.0,0,0,1,0,0,1,0,2
11,5,0,30.0,0.01,62.1,10.0,0,0,0,0,0,0,0,3
10,1,6,41.166666666666664,0.01,51.1,3.0,0,0,0,0,0,0,0,3
14,9,1,29.483333333333334,0.0,91.9,10.0,0,0,0,1,0,0,0,3
16,10,5,29.283333333333335,0.0,87.8,10.0,0,0,0,0,0,0,0,3
17,9,2,30.0,0.0,93.2,8.0,0,0,0,0,0,0,1,2
21,12,6,40.88333333333333,0.01,48.2,10.0,0,0,0,0,0,0,0,3
19,9,3,39.56666666666667,0.0,57.9,9.0,0,0,0,1,0,0,0,2
14,9,1,30.0,0.0,72.0,10.0,0,0,1,0,0,0,1,2
12,6,2,45.0,0.0,81.0,10.0,0,0,0,0,0,0,0,2
0,6,2,30.0,0.01,57.9,7.0,0,0,0,0,0,0,1,2
14,10,6,29.75,0.01,61.0,10.0,0,0,0,0,0,0,0,3
13,6,1,60.0,0.0,78.1,10.0,0,0,0,0,0,0,0,3
10,4,0,30.0,0.0,63.0,10.0,0,0,1,0,0,0,0,2
14,9,5,29.65,0.0,89.1,10.0,0,0,0,1,0,0,0,3
21,7,4,56.5,0.0,73.0,10.0,0,0,0,0,0,0,0,3
15,7,2,75.0,0.0,95.0,10.0,0,0,0,0,0,0,0,2
19,4,4,46.63333333333333,0.01,60.1,10.0,0,0,0,1,0,0,0,3
9,10,0,29.633333333333333,0.01,61.0,10.0,0,0,0,0,0,0,0,3
11,10,3,59.7,0.0,73.4,10.0,0,0,0,0,0,0,0,3
12,10,3,36.31666666666667,0.0,75.9,10.0,0,0,0,0,1,0,0,3
14,12,2,29.7,0.01,73.0,10.0,0,0,0,0,0,0,0,2
11,6,6,30.0,0.0,90.0,10.0,0,0,0,0,0,0,0,3
13,9,0,45.0,0.0,73.0,10.0,0,0,0,1,0,0,0,2
19,4,4,30.0,0.0,57.9,10.0,0,0,0,0,0,0,0,2
13,8,2,45.0,0.0,89.1,10.0,0,0,0,0,0,0,0,2
18,9,1,29.75,0.0,,,0,0,0,0,0,0,0,3
7,1,3,44.61666666666667,0.01,52.0,10.0,0,0,0,0,0,0,0,3
20,5,0,47.53333333333333,0.01,57.0,10.0,0,0,0,0,0,0,0,3
19,6,6,45.93333333333333,0.0,90.0,10.0,0,0,0,0,0,0,0,2
0,7,5,30.0,0.0,55.9,10.0,0,0,0,1,0,0,0,3
10,9,4,34.8,0.0,72.0,8.0,0,0,0,0,0,0,0,2
11,8,0,38.03333333333333,0.0,73.9,10.0,0,0,0,0,0,0,0,2
19,8,0,45.0,0.0,73.9,10.0,0,0,0,0,0,0,0,3
18,10,6,29.466666666666665,0.01,69.8,10.0,0,0,0,0,0,0,0,3
18,12,2,44.166666666666664,0.01,61.0,10.0,0,0,0,0,0,0,1,2
19,11,3,29.716666666666665,0.01,53.1,10.0,0,0,0,0,0,1,0,3
12,7,0,30.0,0.0,75.2,10.0,0,0,0,1,0,0,0,2
11,11,1,30.0,0.01,75.9,10.0,0,0,0,0,0,0,0,3
14,5,3,60.0,0.01,70.0,10.0,0,0,0,0,0,0,0,2
17,1,1,44.016666666666666,0.01,41.0,2.5,0,0,0,0,0,0,1,2
14,8,2,30.0,0.0,78.1,10.0,0,0,0,1,0,0,0,2
11,4,1,30.0,0.0,75.0,10.0,0,0,0,0,0,0,0,3
9,8,0,36.166666666666664,0.0,78.1,8.0,0,0,0,0,0,0,0,3
14,12,4,44.63333333333333,0.01,62.1,10.0,0,0,0,0,0,0,1,3
22,1,0,44.766666666666666,0.01,57.2,8.0,0,0,0,0,0,0,0,3
21,7,0,45.0,0.0,69.8,10.0,0,0,0,0,0,0,1,2
18,1,4,29.7,0.01,51.1,10.0,0,0,0,1,0,0,0,3
13,6,1,30.0,0.0,98.6,9.0,0,0,0,0,0,0,0,2
18,9,4,29.25,0.0,75.2,10.0,0,0,0,0,0,0,0,2
7,7,3,30.0,0.0,64.0,10.0,0,0,0,0,0,0,0,2
12,8,1,30.0,0.0,82.4,10.0,0,0,0,0,0,0,1,2
11,8,4,45.0,0.0,84.2,10.0,0,0,0,0,0,0,0,2
12,10,1,35.666666666666664,0.0,73.0,10.0,0,0,0,0,0,0,0,3
11,9,2,29.733333333333334,0.0,,10.0,0,0,0,0,0,0,0,3
20,7,0,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
9,11,4,29.516666666666666,0.01,60.8,10.0,0,0,0,0,0,0,0,2
11,11,4,29.7,0.01,57.0,10.0,0,0,0,1,0,0,0,3
20,8,0,45.0,0.0,77.0,10.0,0,0,0,0,0,0,0,3
16,1,1,44.53333333333333,0.01,59.0,8.0,0,0,0,0,0,0,0,3
15,7,4,45.0,0.0,75.9,10.0,0,0,0,0,0,0,0,2
10,11,1,35.583333333333336,0.01,78.8,10.0,0,0,0,0,0,0,0,3
9,9,3,40.516666666666666,0.0,72.0,10.0,0,0,0,0,0,0,0,3
16,7,4,45.0,0.0,81.3,10.0,0,0,0,0,0,0,0,3
12,3,3,30.0,0.01,77.0,10.0,0,0,0,0,0,0,0,3
16,12,4,29.783333333333335,0.01,48.9,6.0,0,0,1,0,0,0,0,2
15,12,3,29.6,0.01,53.6,2.0,0,0,0,0,0,0,0,2
18,10,2,60.0,0.0,66.9,10.0,0,0,0,0,0,0,0,3
14,5,4,30.0,0.01,73.0,10.0,0,0,0,1,0,0,0,3
10,11,4,38.6,0.01,75.9,10.0,0,0,0,0,0,0,0,3
15,12,1,29.5,0.01,73.9,10.0,0,0,0,1,0,0,0,2
14,8,0,45.0,0.0,89.6,10.0,0,0,0,0,0,0,0,2
22,8,4,45.0,0.0,76.8,10.0,0,0,0,0,0,0,0,2
20,8,3,30.0,0.0,61.0,10.0,0,0,0,0,0,0,0,3
14,1,4,44.68333333333333,0.01,60.8,10.0,0,0,0,0,0,0,0,3
2,7,6,60.0,0.0,,,0,0,0,0,0,0,0,2
11,6,4,30.0,0.0,91.4,10.0,0,0,0,0,0,0,0,2
17,10,5,59.46666666666667,0.01,68.0,10.0,0,0,0,1,0,0,0,3
5,9,5,45.0,0.0,69.1,10.0,0,0,0,0,0,0,0,3
16,11,4,29.683333333333334,0.0,53.6,10.0,0,0,1,0,1,0,1,2
15,6,3,60.0,0.0,86.0,10.0,0,0,0,0,0,0,0,3
19,7,1,46.55,0.0,77.0,10.0,0,0,0,1,0,0,0,3
17,4,0,75.0,0.01,68.0,10.0,0,0,0,0,0,0,0,2
22,9,3,45.0,0.0,68.0,10.0,0,0,0,0,0,0,0,2
3,7,0,60.0,0.0,59.0,10.0,0,0,0,0,0,1,0,2
13,6,0,30.0,0.0,96.1,10.0,0,0,0,0,0,0,0,3
10,4,1,30.0,0.01,66.0,10.0,0,0,0,1,0,0,0,3
5,4,6,45.0,0.01,55.9,5.0,0,0,0,0,0,0,0,4
2,12,5,44.63333333333333,0.01,48.0,6.0,0,0,0,0,0,0,1,2
8,10,0,46.083333333333336,0.0,59.0,10.0,0,0,0,0,0,0,0,3
17,11,6,29.266666666666666,0.01,59.0,5.0,0,0,0,0,0,0,0,3
20,10,1,29.35,0.01,60.8,10.0,0,0,0,0,0,0,0,2
18,1,3,44.46666666666667,0.01,53.6,10.0,0,0,0,0,0,0,0,2
11,11,3,29.616666666666667,0.0,71.1,10.0,0,0,0,0,0,0,0,2
18,1,1,44.61666666666667,0.01,48.2,10.0,0,0,0,0,0,0,0,2
13,7,2,60.0,0.0,82.9,10.0,0,0,0,0,0,0,0,3
0,3,5,60.0,0.01,53.1,10.0,0,0,0,0,0,0,0,3
11,3,3,30.0,0.01,60.1,1.8,0,0,0,0,0,0,0,3
0,4,5,60.0,0.0,57.0,10.0,0,0,0,0,0,0,0,2
14,9,2,60.21666666666667,0.0,79.0,10.0,0,0,1,0,0,0,0,2
15,5,5,90.0,0.01,66.0,10.0,0,0,0,0,0,0,0,3
21,1,1,29.666666666666668,0.01,39.0,9.0,0,0,0,0,0,0,0,3
19,6,2,30.0,0.01,64.9,10.0,0,0,0,0,0,0,0,3
12,11,1,34.583333333333336,0.01,66.9,10.0,0,0,0,0,0,0,0,2
12,6,1,45.0,0.0,73.0,9.0,0,0,0,1,0,0,0,3
15,12,3,29.566666666666666,0.01,62.1,10.0,0,0,0,0,0,0,0,3
12,10,1,34.15,0.0,72.0,10.0,0,0,0,0,0,0,0,3
14,5,4,30.0,0.01,73.0,10.0,0,0,0,0,1,0,0,3
14,1,4,29.516666666666666,0.01,56.0,10.0,0,0,0,0,0,0,0,2
12,8,3,40.6,0.0,77.0,10.0,0,0,0,0,0,0,0,2
4,6,2,60.0,0.0,55.9,10.0,0,0,0,0,0,1,0,3
0,6,0,90.0,0.01,55.0,10.0,0,0,0,0,0,0,0,3
11,9,5,44.4,0.0,87.1,10.0,0,0,0,0,0,0,0,2
20,4,0,60.0,0.01,69.1,10.0,0,0,0,0,0,0,0,2
15,10,0,44.71666666666667,0.01,75.2,10.0,0,0,0,0,0,0,0,2
14,1,3,44.95,0.01,64.0,10.0,0,0,0,0,1,0,0,3
20,11,2,29.816666666666666,0.01,42.8,10.0,0,0,0,0,0,0,0,2
16,4,2,45.0,0.0,84.2,10.0,0,0,0,0,0,0,0,2
17,10,1,29.166666666666668,0.01,70.0,10.0,0,0,0,0,0,0,0,3
9,9,0,34.18333333333333,0.0,68.0,10.0,0,0,1,0,0,0,1,2
6,11,5,29.666666666666668,0.01,53.1,8.0,0,0,0,1,0,0,0,2
5,10,2,37.43333333333333,0.0,51.8,10.0,0,0,0,0,0,0,0,3
12,1,5,44.55,0.01,62.1,10.0,0,0,0,0,0,0,0,2
8,11,0,37.766666666666666,0.01,66.2,10.0,0,0,0,0,0,0,0,3
15,9,5,30.0,0.0,79.0,10.0,0,0,0,0,0,0,0,3
13,4,4,30.0,0.01,59.0,10.0,0,0,0,0,0,0,0,2
6,4,3,30.0,0.0,59.0,10.0,0,0,0,0,0,0,0,3
20,10,0,30.0,0.01,57.9,10.0,0,0,0,0,0,0,0,2
18,9,1,29.683333333333334,0.0,91.4,10.0,0,0,0,0,0,0,0,3
11,11,4,29.566666666666666,0.01,66.0,10.0,0,0,0,1,0,0,0,3
11,1,4,29.566666666666666,0.01,51.1,10.0,0,0,0,1,0,0,0,3
12,8,2,45.0,0.0,71.6,10.0,0,0,1,0,1,1,0,2
11,8,3,30.0,0.0,71.1,9.0,0,0,0,0,0,0,0,3
7,2,4,30.0,0.0,36.0,10.0,0,0,0,0,0,0,1,2
9,11,2,29.533333333333335,0.01,55.9,10.0,0,0,0,0,0,0,0,2
5,12,3,37.63333333333333,0.01,39.9,4.0,0,0,0,0,0,0,0,3
0,1,0,29.566666666666666,0.01,60.1,10.0,0,0,0,0,0,0,0,3
2,9,6,60.0,0.0,64.9,7.0,0,0,0,0,0,0,0,3
9,10,0,29.75,0.01,52.0,10.0,0,0,0,0,0,0,1,2
15,7,3,45.0,0.0,81.0,10.0,0,0,0,1,0,0,0,3
18,8,2,45.0,0.0,79.0,10.0,0,0,0,0,0,0,0,3
20,1,4,29.75,0.0,48.9,10.0,0,0,1,0,0,0,0,3
13,12,3,44.733333333333334,0.01,60.8,10.0,0,0,0,0,0,0,0,2
17,11,5,44.75,0.01,50.0,10.0,0,0,0,0,0,0,1,3
21,9,4,30.0,0.0,62.6,10.0,0,0,0,0,0,0,0,2
11,4,1,30.0,0.01,59.0,10.0,0,0,0,0,0,0,0,3
14,12,2,44.75,0.01,71.0,10.0,0,0,0,0,0,0,0,2
11,5,1,30.0,0.01,81.0,10.0,0,0,0,0,0,0,0,3
19,3,1,210.75,0.01,59.0,10.0,0,0,0,1,0,0,0,2
17,7,1,45.0,0.0,73.0,10.0,0,0,0,0,0,0,0,2
19,3,3,30.0,0.0,57.9,10.0,0,0,1,0,0,0,0,2
16,6,1,30.0,0.0,68.0,10.0,0,0,0,1,0,0,0,3
19,9,6,30.0,0.0,78.8,10.0,0,0,0,0,0,0,0,2
17,11,2,44.766666666666666,0.0,60.1,10.0,0,0,0,0,0,0,0,2
14,8,3,30.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
20,9,4,45.0,0.0,71.1,10.0,0,0,0,0,0,0,0,3
20,3,3,30.0,0.0,68.0,10.0,0,0,0,0,0,0,0,2
19,11,1,29.133333333333333,0.01,60.1,10.0,0,0,0,1,0,0,0,3
